"dateTime","dataTraffic"
"2020-02-25T12:00:49.890Z","301.0"
"2020-02-25T12:00:49.890Z","757.0"
"2020-02-25T12:00:49.890Z","3624.0"
"2020-02-25T12:00:49.920Z","114800.0"
"2020-02-25T12:00:50.0Z","128.0"
"2020-02-25T12:00:50.30Z","1042.0"
"2020-02-25T12:00:50.30Z","3568.0"
"2020-02-25T12:00:50.40Z","113035.0"
"2020-02-25T12:00:50.150Z","2865.0"
"2020-02-25T12:00:50.220Z","9337.0"
"2020-02-25T12:00:50.470Z","148.0"
"2020-02-25T12:00:50.470Z","936.0"
"2020-02-25T12:00:50.480Z","2628.0"
"2020-02-25T12:00:50.490Z","264.0"
"2020-02-25T12:00:50.500Z","1077.0"
"2020-02-25T12:00:50.780Z","1062.0"
"2020-02-25T12:00:50.780Z","326.0"
"2020-02-25T12:00:50.780Z","809.0"
"2020-02-25T12:00:50.790Z","3786.0"
"2020-02-25T12:00:50.900Z","7037.0"
"2020-02-25T12:00:52.220Z","624.0"
"2020-02-25T12:00:52.220Z","13547.0"
"2020-02-25T12:00:52.410Z","1236.0"
"2020-02-25T12:00:52.410Z","14034.0"
"2020-02-25T12:00:52.560Z","1191.0"
"2020-02-25T12:00:52.560Z","13994.0"
"2020-02-25T12:00:52.600Z","160.0"
"2020-02-25T12:00:52.600Z","314.0"
"2020-02-25T12:00:53.690Z","116.0"
"2020-02-25T12:00:53.690Z","292.0"
"2020-02-25T12:00:54.610Z","142.0"
"2020-02-25T12:00:54.610Z","418.0"
"2020-02-25T12:00:54.610Z","1859.0"
"2020-02-25T12:00:54.620Z","6640.0"
"2020-02-25T12:00:55.180Z","160.0"
"2020-02-25T12:00:55.180Z","314.0"
"2020-02-25T12:00:55.560Z","1027.0"
"2020-02-25T12:00:55.560Z","972.0"
"2020-02-25T12:00:55.660Z","142.0"
"2020-02-25T12:00:55.660Z","322.0"
"2020-02-25T12:00:55.660Z","124.0"
"2020-02-25T12:00:55.660Z","124.0"
"2020-02-25T12:00:55.660Z","140.0"
"2020-02-25T12:00:55.660Z","140.0"
"2020-02-25T12:00:56.390Z","128.0"
"2020-02-25T12:00:56.390Z","128.0"
"2020-02-25T12:01:00.410Z","2067.0"
"2020-02-25T12:01:00.600Z","4141.0"
"2020-02-25T12:01:01.400Z","136.0"
"2020-02-25T12:01:01.410Z","620.0"
"2020-02-25T12:01:02.70Z","4413.0"
"2020-02-25T12:01:02.110Z","45279.0"
"2020-02-25T12:01:03.530Z","114.0"
"2020-02-25T12:01:03.530Z","298.0"
"2020-02-25T12:01:03.530Z","339.0"
"2020-02-25T12:01:03.550Z","394.0"
"2020-02-25T12:01:06.690Z","174.0"
"2020-02-25T12:01:06.690Z","1080.0"
"2020-02-25T12:01:06.700Z","168.0"
"2020-02-25T12:01:06.700Z","120.0"
"2020-02-25T12:01:06.700Z","6228.0"
"2020-02-25T12:01:06.750Z","7784.0"
"2020-02-25T12:01:07.140Z","130.0"
"2020-02-25T12:01:07.150Z","642.0"
"2020-02-25T12:01:07.150Z","4074.0"
"2020-02-25T12:01:07.160Z","3128.0"
"2020-02-25T12:01:10.680Z","300.0"
"2020-02-25T12:01:10.680Z","815.0"
"2020-02-25T12:01:10.780Z","192.0"
"2020-02-25T12:01:11.240Z","51397.0"
"2020-02-25T12:01:11.250Z","11638.0"
"2020-02-25T12:01:12.360Z","152.0"
"2020-02-25T12:01:12.360Z","152.0"
"2020-02-25T12:01:12.960Z","128.0"
"2020-02-25T12:01:12.970Z","392.0"
"2020-02-25T12:01:12.970Z","12168.0"
"2020-02-25T12:01:12.980Z","21249.0"
"2020-02-25T12:01:13.850Z","5301.0"
"2020-02-25T12:01:13.850Z","649.0"
"2020-02-25T12:01:14.640Z","6580.0"
"2020-02-25T12:01:14.650Z","29931.0"
"2020-02-25T12:01:14.910Z","3577.0"
"2020-02-25T12:01:14.950Z","7086.0"
"2020-02-25T12:01:17.60Z","872.0"
"2020-02-25T12:01:17.70Z","420.0"
"2020-02-25T12:01:17.160Z","128.0"
"2020-02-25T12:01:17.160Z","500.0"
"2020-02-25T12:01:17.160Z","2159.0"
"2020-02-25T12:01:17.180Z","6452.0"
"2020-02-25T12:01:17.990Z","150.0"
"2020-02-25T12:01:17.990Z","496.0"
"2020-02-25T12:01:17.990Z","3382.0"
"2020-02-25T12:01:18.10Z","5738.0"
"2020-02-25T12:01:18.110Z","118.0"
"2020-02-25T12:01:18.110Z","122.0"
"2020-02-25T12:01:18.110Z","776.0"
"2020-02-25T12:01:18.110Z","258010.0"
"2020-02-25T12:01:18.120Z","632.0"
"2020-02-25T12:01:18.130Z","151406.0"
"2020-02-25T12:01:18.450Z","136.0"
"2020-02-25T12:01:18.450Z","2647.0"
"2020-02-25T12:01:18.450Z","478.0"
"2020-02-25T12:01:18.460Z","60557.0"
"2020-02-25T12:01:18.590Z","128.0"
"2020-02-25T12:01:18.600Z","506.0"
"2020-02-25T12:01:18.600Z","3743.0"
"2020-02-25T12:01:18.600Z","2652.0"
"2020-02-25T12:01:18.620Z","5866.0"
"2020-02-25T12:01:18.620Z","7288.0"
"2020-02-25T12:01:18.840Z","2347.0"
"2020-02-25T12:01:18.840Z","2777.0"
"2020-02-25T12:01:18.860Z","5348.0"
"2020-02-25T12:01:18.860Z","4811.0"
"2020-02-25T12:01:19.240Z","156.0"
"2020-02-25T12:01:19.250Z","322.0"
"2020-02-25T12:01:19.260Z","42001.0"
"2020-02-25T12:01:19.270Z","658542.0"
"2020-02-25T12:01:19.330Z","156.0"
"2020-02-25T12:01:19.330Z","322.0"
"2020-02-25T12:01:19.330Z","56079.0"
"2020-02-25T12:01:19.350Z","1258291.2"
"2020-02-25T12:01:19.400Z","29651.0"
"2020-02-25T12:01:19.500Z","176.0"
"2020-02-25T12:01:19.500Z","176.0"
"2020-02-25T12:01:19.500Z","110.0"
"2020-02-25T12:01:19.510Z","204.0"
"2020-02-25T12:01:19.510Z","160.0"
"2020-02-25T12:01:19.510Z","1066.0"
"2020-02-25T12:01:19.510Z","644478.0"
"2020-02-25T12:01:19.520Z","468.0"
"2020-02-25T12:01:19.520Z","654.0"
"2020-02-25T12:01:19.530Z","142.0"
"2020-02-25T12:01:19.530Z","1319.0"
"2020-02-25T12:01:19.540Z","1070.0"
"2020-02-25T12:01:19.540Z","4916.0"
"2020-02-25T12:01:19.540Z","782.0"
"2020-02-25T12:01:19.560Z","154.0"
"2020-02-25T12:01:19.600Z","1062.0"
"2020-02-25T12:01:19.600Z","306.0"
"2020-02-25T12:01:19.600Z","793.0"
"2020-02-25T12:01:19.610Z","438.0"
"2020-02-25T12:01:19.640Z","2003.0"
"2020-02-25T12:01:19.660Z","40029.0"
"2020-02-25T12:01:19.740Z","1910.0"
"2020-02-25T12:01:19.750Z","134.0"
"2020-02-25T12:01:19.750Z","1058.0"
"2020-02-25T12:01:19.750Z","168.0"
"2020-02-25T12:01:19.750Z","120.0"
"2020-02-25T12:01:19.760Z","126.0"
"2020-02-25T12:01:19.790Z","1054.0"
"2020-02-25T12:01:19.800Z","168.0"
"2020-02-25T12:01:19.800Z","120.0"
"2020-02-25T12:01:19.840Z","176.0"
"2020-02-25T12:01:19.930Z","740.0"
"2020-02-25T12:01:19.940Z","1009.0"
"2020-02-25T12:01:19.940Z","3062.0"
"2020-02-25T12:01:19.940Z","5732.0"
"2020-02-25T12:01:19.950Z","35433.0"
"2020-02-25T12:01:19.980Z","126.0"
"2020-02-25T12:01:19.980Z","124.0"
"2020-02-25T12:01:20.30Z","7713.0"
"2020-02-25T12:01:20.30Z","77511.0"
"2020-02-25T12:01:20.30Z","711330.0"
"2020-02-25T12:01:20.60Z","1062.0"
"2020-02-25T12:01:20.60Z","168.0"
"2020-02-25T12:01:20.60Z","120.0"
"2020-02-25T12:01:20.70Z","2959.0"
"2020-02-25T12:01:20.100Z","158.0"
"2020-02-25T12:01:20.100Z","1076.0"
"2020-02-25T12:01:20.110Z","168.0"
"2020-02-25T12:01:20.110Z","120.0"
"2020-02-25T12:01:20.110Z","1054.0"
"2020-02-25T12:01:20.110Z","2446.0"
"2020-02-25T12:01:20.120Z","168.0"
"2020-02-25T12:01:20.120Z","120.0"
"2020-02-25T12:01:20.120Z","4125.0"
"2020-02-25T12:01:20.160Z","1070.0"
"2020-02-25T12:01:20.160Z","168.0"
"2020-02-25T12:01:20.160Z","120.0"
"2020-02-25T12:01:20.160Z","2355.0"
"2020-02-25T12:01:20.250Z","10985.0"
"2020-02-25T12:01:20.260Z","8408.0"
"2020-02-25T12:01:20.270Z","7620.0"
"2020-02-25T12:01:20.280Z","7254.0"
"2020-02-25T12:01:20.310Z","9721.0"
"2020-02-25T12:01:20.470Z","140.0"
"2020-02-25T12:01:20.470Z","174.0"
"2020-02-25T12:01:20.500Z","963.0"
"2020-02-25T12:01:20.510Z","532.0"
"2020-02-25T12:01:20.530Z","9400.0"
"2020-02-25T12:01:20.750Z","8522.0"
"2020-02-25T12:01:21.120Z","2792.0"
"2020-02-25T12:01:21.160Z","110.0"
"2020-02-25T12:01:21.160Z","470.0"
"2020-02-25T12:01:21.170Z","3790.0"
"2020-02-25T12:01:21.220Z","885.0"
"2020-02-25T12:01:21.280Z","142.0"
"2020-02-25T12:01:21.280Z","418.0"
"2020-02-25T12:01:21.300Z","7378.0"
"2020-02-25T12:01:21.310Z","116.0"
"2020-02-25T12:01:21.320Z","960.0"
"2020-02-25T12:01:21.330Z","2005.0"
"2020-02-25T12:01:21.330Z","918.0"
"2020-02-25T12:01:21.370Z","184.0"
"2020-02-25T12:01:21.400Z","10696.0"
"2020-02-25T12:01:21.470Z","8242.0"
"2020-02-25T12:01:21.530Z","6104.0"
"2020-02-25T12:01:21.550Z","10762.0"
"2020-02-25T12:01:21.550Z","2236.0"
"2020-02-25T12:01:21.670Z","199836.0"
"2020-02-25T12:01:21.680Z","6426.0"
"2020-02-25T12:01:21.710Z","144.0"
"2020-02-25T12:01:21.730Z","3323.0"
"2020-02-25T12:01:21.870Z","7259.0"
"2020-02-25T12:01:21.890Z","160.0"
"2020-02-25T12:01:21.890Z","314.0"
"2020-02-25T12:01:21.960Z","156.0"
"2020-02-25T12:01:21.970Z","1078.0"
"2020-02-25T12:01:21.970Z","168.0"
"2020-02-25T12:01:21.970Z","120.0"
"2020-02-25T12:01:21.980Z","2479.0"
"2020-02-25T12:01:22.60Z","10873.0"
"2020-02-25T12:01:22.210Z","965.0"
"2020-02-25T12:01:22.230Z","116.0"
"2020-02-25T12:01:22.230Z","292.0"
"2020-02-25T12:01:22.350Z","1694.0"
"2020-02-25T12:01:22.380Z","13199.0"
"2020-02-25T12:01:22.430Z","6341.0"
"2020-02-25T12:01:22.450Z","249356.0"
"2020-02-25T12:01:22.800Z","198.0"
"2020-02-25T12:01:22.830Z","782.0"
"2020-02-25T12:01:23.490Z","3618.0"
"2020-02-25T12:01:23.530Z","6765.0"
"2020-02-25T12:01:23.840Z","118.0"
"2020-02-25T12:01:23.840Z","136.0"
"2020-02-25T12:01:23.840Z","776.0"
"2020-02-25T12:01:23.840Z","478.0"
"2020-02-25T12:01:23.890Z","2680.0"
"2020-02-25T12:01:23.910Z","17020.0"
